42514,上海万佳汽车销售有限公司,021-36380728,上海市宝山区江杨南路980号,上海,上海市,瑞风/瑞风/瑞风/iEV/iEV/iEV/星锐/星锐/星锐,瑞风M3/瑞风M3/瑞风M5/iEV4/iEV6E/iEV7/星锐/星锐/星锐
42515,上海宾悦汽车销售服务有限公司,021-54352555,上海市浦东新区沪南公路3097号,上海,上海市,瑞风/瑞风/瑞风/瑞风/iEV/iEV/iEV,瑞风M3/瑞风M3/瑞风M5/瑞风M4/iEV4/iEV6E/iEV7
42516,上海万帮之星汽车销售服务有限公司,021-58327688,上海市浦东新区御桥路1133号,上海,上海市,iEV/iEV/iEV,iEV4/iEV6E/iEV7
42872,上海永达通豪汽车销售服务有限公司,13764482677,上海闵行区吴宝路799号,上海,上海市,iEV/iEV,iEV7/iEV7S
42873,上海二茆汽车销售服务有限公司,13003209209,上海市嘉定区沪宜公路3518号,上海,上海市,iEV/iEV,iEV7/iEV7S
42874,上海沪仑汽车销售服务有限公司,18521560766,静安区沪太支路476号,上海,上海市,iEV/iEV,iEV7/iEV7S
42875,上海鑫香国汽车销售服务有限公司,18101809293,奉贤区航南公路6255号,上海,上海市,iEV/iEV,iEV7/iEV7S
42517,上海安辉汽车销售服务有限公司,15821292800,上海市松江区新桥镇民益路2号鸿安汽车城内,上海,上海市,星锐/星锐/星锐,星锐/星锐/星锐
37689,上海光翼汽车销售服务有限公司,021-58147108,上海市沪南公路4820号,上海,上海市,帅铃/帅铃/帅铃,帅铃H/帅铃W/帅铃K
37939,上海悦林汽车销售服务有限公司,021-69225899,青浦区外青松公路5118号,上海,上海市,帅铃,帅铃T6
37562,上海鸿泰实业有限公司,021-62506565,上海市普陀区真南路589号,上海,上海市,骏铃/骏铃,骏铃E3/骏铃V3
37561,上海驰风汽车销售服务有限公司,021-58147188,沪南公路4820号,上海,上海市,骏铃/骏铃,骏铃E3/骏铃V3
37322,上海鸿泰实业有限公司,021-62506565,上海市普陀区真南路589号,上海,上海市,骏铃/骏铃,骏铃E3/骏铃V3
37321,上海驰风汽车销售服务有限公司,021-58147188,沪南公路4820号,上海,上海市,骏铃/骏铃,骏铃E3/骏铃V3
39442,上海顺安汽车销售有限公司,021-52181188,上海市沪松公路1504号/201615,上海,上海市,康铃/康铃/康铃,康铃K5/康铃H3/康铃X5
39332,上海亿锦汽车销售服务有限公司,021-58147173,上海市浦东新区沪南公路4820号,上海,上海市,康铃/康铃/康铃,康铃K5/康铃H3/康铃X5
32174,上海和锦汽车销售服务有限公司,021-33790862,上海市宝山区水产路1699号12号楼,上海,上海市,格尔发,格尔发A系
32173,上海奥狮汽车销售有限公司,,上海市宝山区水产路1699号12号楼,上海,上海市,格尔发,格尔发A系
31979,上海和锦汽车销售服务有限公司,021-33790862,上海市宝山区水产路1699号12号楼,上海,上海市,格尔发,格尔发K系
31978,上海奥狮汽车销售（集团）有限公司,021-58143303,上海市浦东新区沪南公路4820号,上海,上海市,格尔发,格尔发K系
42337,天津杰仁诚汽车销售服务有限公司,022-25212000；13302119999,天津市滨海新区塘沽河北路4734号,天津,天津市,瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/iEV/iEV/iEV/iEV/星锐/星锐/星锐,瑞风S7/瑞风A60/瑞风S3/瑞风S2/瑞风S2mini/瑞风S5/瑞风M3/瑞风M3/瑞风M5/瑞风M4/iEV4/iEV6E/iEV7/iEV7S/星锐/星锐/星锐
43007,天津世宏远东国际贸易有限公司,18222583355,天津市滨海新区大港万欣街南侧荣华里西门,天津,天津市,瑞风/瑞风/瑞风/瑞风/瑞风/瑞风,瑞风S7/瑞风A60/瑞风S3/瑞风S2/瑞风S2mini/瑞风S5
42339,天津市乐悦汽车销售服务有限公司,02227640070；18931562119,北辰区双街镇京津公路东侧双江道南,天津,天津市,瑞风/iEV/iEV/iEV/iEV,瑞风A60/iEV4/iEV6E/iEV7/iEV7S
42343,天津市盈通万里汽车销售有限公司,022-28287856；18035413969,天津市河西区解放南路613号Z1厅,天津,天津市,瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/和悦/和悦/iEV/iEV/iEV/iEV,瑞风S3/瑞风S2/瑞风S2mini/瑞风S5/瑞风M3/瑞风M3/瑞风M5/瑞风M4/和悦/和悦A30/iEV4/iEV6E/iEV7/iEV7S
42340,天津市良好投资发展有限公司,022-24126962,天津市河东区十四经路9号,天津,天津市,iEV/iEV/iEV,iEV4/iEV6E/iEV7
42836,天津市良好投资发展有限公司,18502209286,天津市河东区六纬路108号,天津,天津市,iEV/iEV,iEV7/iEV7S
42341,天津卓铭汽车销售有限公司 ,13821299688 ,天津市西青区储华道5号环城国际汽配城a区,天津,天津市,星锐/星锐/星锐,星锐/星锐/星锐
42342,天津兴意隆汽车销售有限公司 ,15620039659,天津市北辰区新宜白大道与万科花园路交口,天津,天津市,星锐/星锐/星锐,星锐/星锐/星锐
37724,天津捷顺汽车销售服务有限公司,022-86875398,天津市西青区外环西线七号桥北侧辅道（曹庄花卉对面）,天津,天津市,帅铃/帅铃/帅铃,帅铃H/帅铃W/帅铃K
37723,天津江汽汽车销售有限公司,022-58103228,北辰区津围公路西三千汽贸园16号,天津,天津市,帅铃/帅铃/帅铃,帅铃H/帅铃W/帅铃K
38156,天津市君安顺汽车贸易有限公司,022-65355638,天津市东丽区军粮城示范镇西侧（津塘公路原滨海钢材城）,天津,天津市,帅铃,帅铃X
37886,天津大港油田华孚汽车服务有限公司,022-59710755,天津大港津岐公路世纪花园小区对面江淮皮卡4S店,天津,天津市,帅铃,帅铃T6
40164,天津市伟盛汽车贸易有限公司,022-27625566,天津市河西区解放南路临473号,天津,天津市,帅铃,帅铃T6
40062,天津市永恒信汽车贸易有限公司,022-25365858,天津市东丽区津塘公路天钢集团对面,天津,天津市,帅铃/骏铃/康铃,工程类/工程类/工程类
37512,天津永恒信汽车销售有限公司,022-25365858,天津市东丽区津塘公路天钢集团对面（红绿灯）,天津,天津市,骏铃/骏铃,骏铃E3/骏铃V3
