id,name,telphone,address,city-region,city,province-region,province,place
1164,涿州市辉致汽车销售服务有限公司,0312-3766888,涿州市桃园办事处半壁店村西南（西邻107国道）,130600,保定市,130000,河北省,"39.454726,115.970109"
671,张家口天行汽车贸易有限公司,0313-5036288,河北省张家口市张宣公路沙岭子大市场南1公里东侧,130700,张家口市,130000,河北省,"40.678797,114.940702"
952,张家口市鹏程汽车贸易有限责任公司,0313-4566988,河北省张家口市高新区玉宝墩北100米,130700,张家口市,130000,河北省,"40.761194,114.916373"
1043,承德庞大龙华庆汽车销售服务有限公司,0314-5921555,承德市大石庙镇太平庄村二化厂东南侧,130800,承德市,130000,河北省,"40.89549209,117.9930579"
660,黄骅市骅腾汽车销售服务有限公司,0317-8880969/,河北省黄骅市城西老307国道北侧南王曼村南,130900,沧州市,130000,河北省,"38.361286,117.29252"
1044,沧州庞大龙华庆汽车销售服务有限公司,0317-3086666,河北省沧州市开发区石港路30号,130900,沧州市,130000,河北省,"38.294887,116.935886"
686,廊坊博鼎汽车销售有限公司,0316-5550777,河北省廊坊市广阳区廊万路189号(长征驾校西200米),131000,廊坊市,130000,河北省,"39.551866,116.657106"
911,廊坊市悦众信达汽车销售有限公司,0316-2399077,廊坊市东环路19号,131000,廊坊市,130000,河北省,"39.509667,116.745438"
827,衡水龙杰汽车销售服务有限公司,0318-7602888,桃城区北外环路武警教导队对面,131100,衡水市,130000,河北省,"37.775588,115.717846"
993,山西福瑞沃汽车销售服务有限公司,0351-6329300,太原市长风西大街18号长风汽贸城西区,140100,太原市,140000,山西省,"37.824898,112.530544"
1021,山西大昌昇亚汽车销售服务有限公司,0351-7998686,太原市平阳南路88号（大昌立体4S店二层）,140100,太原市,140000,山西省,"37.789979,112.557744"
1162,山西唐悦汽车销售有限公司,0351—5271000,太原市新晋祠路36号汇豪新能源汽车城（市交警支队北200米路西）,140100,太原市,140000,山西省,"37.831435,112.534958"
767,大同市迪捷汽车销售服务有限公司,0352-5038888,山西省大同市南郊区南环路西延段庞大汽车文化园林广场20号,140200,大同市,140000,山西省,"40.04752,113.26081"
882,大同市胜翔汽车销售服务有限公司,0352-7919618,大同市开发区汽车城十字路口西北角,140200,大同市,140000,山西省,"40.072271,113.410163"
1048,阳泉戴美克汽车贸易有限公司,0353-2160866,山西省阳泉市郊区李荫路黄砂岩段东风悦达起亚4S店,140300,阳泉市,140000,山西省,"37.917242,113.579074"
805,长治市飞路臣信汽车销售服务有限公司,0355-6082221 ,山西省长治市西二环2号（北寨十字路口300米）,140400,长治市,140000,山西省,"36.217579,113.080318"
918,长治市港友汽贸服务有限公司,0355-2207555,山西省长治市英雄北路206号,140400,长治市,140000,山西省,"36.225002,113.132606"
675,晋城市唐悦汽贸有限公司,0356-8886299,山西省晋城市城区泽州北路4848号（公交公司对面）,140500,晋城市,140000,山西省,"35.525484,112.859629"
967,晋城市瑞昌汽车销售有限公司,0356-2051501,晋城市中原街661号,140500,晋城市,140000,山西省,"35.482678,112.869781"
1090,朔州市宏昌汽贸有限公司,0349-8858000,山西省朔州市开发区海天海酒店东500米路南,140600,朔州市,140000,山西省,"35.482805,112.86993"
1233,晋中悦驰汽车销售服务有限公司,0354-3956811,山西省晋中开发区汇通路秋村段省交通学院对面,140700,晋中市,140000,山西省,"37.757784,112.671959"
771,河津市瑞远汽车销售有限公司,0359-5066999,运城市机场大道中段诺维兰汽车公园内,140800,运城市,140000,山西省,"35.071693,111.033203"
910,运城市万通车城汽车销售有限公司,0359-5796222,山西省运城市盐湖工业园区大运高速路口对面,140800,运城市,140000,山西省,"35.096449,110.968084"
1237,山西诺维兰集团运城瑞悦汽车销售有限公司,0359-2582666,运城市机场大道中段诺维兰汽车公园内,140800,运城市,140000,山西省,"35.0716930000,111.0332030000"
661,忻州市碧玉泉新华夏汽车连锁销售有限公司,0350-3612666,山西省忻州市开发区国家电网东500米管委会斜对面,140900,忻州市,140000,山西省,"38.471873,112.734795"
828,临汾亚悦汽车销售服务有限公司,0357-5787333 ,临汾市霍侯一级路屯里村口,141000,临汾市,140000,山西省,"36.131609,111.538386"
902,临汾市诺维兰汽车销售服务有限公司,0357-2596668,临汾市尧都区尧庙村南(临汾艺校对面),141000,临汾市,140000,山西省,"36.048127,111.498146"
1225,侯马市恒辛汽车销售有限公司,0357-4029777,山西省临汾市侯马新田东路亚欧桥市场A2栋,141000,临汾市,140000,山西省,"35.634738,111.433072"
1158,吕梁厚生汽车销售服务有限公司,0358-8351133,山西省吕梁市离石区交口镇聚富汽贸园,141100,吕梁市,140000,山西省,"37.505613,111.099133"
648,内蒙古广汇汇通汽车销售有限公司,0471-8906622,呼和浩特市金川开发区汇金道2号亿阳汽车城院内,150100,呼和浩特市,150000,内蒙古自治区,"40.804535,111.562649"
880,内蒙古东风悦达起亚汽车销售有限责任公司,0471-2217999,内蒙古呼和浩特市新城区成吉思汗大街东段3号,150100,呼和浩特市,150000,内蒙古自治区,"40.8654082,111.694453"
1097,呼和浩特市庞大华泓汽车销售服务有限公司,0471-8925999,呼和浩特市回民区海西路红旗小学对面,150100,呼和浩特市,150000,内蒙古自治区,"40.824179,111.610582"
881,内蒙古祥达汽车销售服务有限责任公司,0472-2601596,包头市开发区友谊大街34号,150200,包头市,150000,内蒙古自治区,"40.6499613,109.877655"
1174,包头市金祥瑞汽车销售服务有限公司,0472-5217888,包头市青山区民族东路与110国道交汇处往东150米,150200,包头市,150000,内蒙古自治区,"40.707872,109.867192"
1079,乌海市骏豪汽车销售有限公司,0473-2225333,内蒙古乌海市海勃湾区林荫大道南，沃野路西,150300,乌海市,150000,内蒙古自治区,"39.706145,106.842611"
775,赤峰大成汽车贸易有限公司,0476-5970011,赤峰市红山区桥北物流园区赤锡路130号,150400,赤峰市,150000,内蒙古自治区,"42.322648,118.943145"
1207,翁牛特旗易坤汽贸有限公司,0476-6359333,内蒙古赤峰市翁牛特旗乌丹镇城乡贸易中心东风悦达起亚易坤特约店,150400,赤峰市,150000,内蒙古自治区,"42.93093,118.998921"
980,通辽市大鹏誉达汽车贸易有限公司,0475-8883335,通辽市经济技术开发区瑞丰汽贸物流园L1区,150500,通辽市,150000,内蒙古自治区,"43.656508,122.227802"
986,鄂尔多斯市祥达汽车销售服务有限责任公司,0477-8101927,东胜区铜川镇汽车博览园东风悦达起亚4S店,150600,鄂尔多斯市,150000,内蒙古自治区,"39.794224,110.114263"
1230,鄂尔多斯市美悦欣汽车销售服务有限公司,0477-4853173,内蒙古鄂尔多斯市准格尔旗薛家湾镇呼大公路118公里,150600,鄂尔多斯市,150000,内蒙古自治区,"39.9252860000,111.2902380000"
826,呼伦贝尔市大鹏汽车贸易有限公司,0470-8988886,呼伦贝尔市鄂温克旗巴彦托海镇海伊公路东侧大鹏汽车城,150700,呼伦贝尔市,150000,内蒙古自治区,"49.121383,119.757825"
1124,巴彦淖尔市祥达汽车销售服务有限公司,0478-8288161,巴彦淖尔市临河区临五路与朔方路十字路口西500米,150800,巴彦淖尔市,150000,内蒙古自治区,"40.791268,107.452973"
1080,乌兰察布市声荣汽车销售有限公司,0474-3603988,集宁新区车管所往南200米,150900,乌兰察布市,150000,内蒙古自治区,"40.952158,113.186336"
1091,兴安盟骏驰汽车维修有限公司,0482-8395100,兴安盟科尔沁右翼前旗政府新址天骄路道东,152200,兴安盟,150000,内蒙古自治区,"46.10668,122.016834"
633,锡林郭勒盟天成路安汽车销售服务有限公司,0479-6918777,锡林浩特市火车站南600米路西,152500,锡林郭勒盟,150000,内蒙古自治区,"43.919002,116.043092"
692,沈阳路丰源汽车销售服务有限公司,024-31484888,沈阳市浑南新区浑南西路127号起亚路丰源,210100,沈阳市,210000,辽宁省,"41.72978,123.406484"
901,辽宁世家汽车销售服务有限公司,024-25635666,沈阳市铁西区北二中路19号,210100,沈阳市,210000,辽宁省,"41.81605,123.374706"
1063,沈阳庞大龙华庆汽车销售服务有限公司,024-31690001/0008,辽宁省沈阳市浑南新区文汇街9号,210100,沈阳市,210000,辽宁省,"41.752672,123.516579"
746,瓦房店市新世纪汽车贸易有限公司,0411-85589966,辽宁省瓦房店市钻石街2177号,210200,大连市,210000,辽宁省,"39.595201,121.942331"
659,鞍山市中悦汽车销售服务有限公司,0412-8401111,鞍山市铁西区达道湾鞍刘路建设大道西,210300,鞍山市,210000,辽宁省,"41.166544,122.954058"
922,鞍山市逸方汽车销售服务有限公司,0412—8222222,辽宁省鞍山市铁东区建国大道1204号,210300,鞍山市,210000,辽宁省,"41.082898,122.968727"
1171,抚顺广联达东郡汽车销售服务有限公司,024-54650666,辽宁省抚顺市东洲区青年路东段17号,210400,抚顺市,210000,辽宁省,"41.871936,124.019936"
1067,锦州汇通汽车销售服务有限公司,0416-3801222,辽宁省锦州市中央南街5号,210700,锦州市,210000,辽宁省,"41.091821,121.146136"
670,营口远宏汽车贸易有限公司,0417-7941111/ 0417-7942222,辽宁省营口市鲅鱼圈区青龙山大街东鑫发15号,210800,营口市,210000,辽宁省,"40.276447,122.184866"
1055,营口市老边区艺鑫佳盛汽车贸易有限公司,0417-2928888/2941111,辽宁省营口市老边区太和庄东外环交通物流南200米,210800,营口市,210000,辽宁省,"40.669098,122.292672"
997,阜新鑫汇通汽车销售服务有限公司,0418-2981666,辽宁省阜新市经济开发区海青路45号,210900,阜新市,210000,辽宁省,"41.991913,121.606569"
1100,辽阳市中悦汽车销售服务有限责任公司,0419-3992888,辽阳市太子河区胜利路79号(富虹酒店南800米),211000,辽阳市,210000,辽宁省,"41.263505,123.144109"
995,盘锦融达信汽车销售服务有限公司,0427-3219123,辽宁省盘锦市兴隆台区辽河南路东和锦汽车街,211100,盘锦市,210000,辽宁省,"41.113624,122.055333"
1131,朝阳久泰汽车贸易有限公司,0421-7200000,辽宁省朝阳市龙城区工业园区,211300,朝阳市,210000,辽宁省,"41.606228,120.401334"
1183,葫芦岛路赛得实业有限公司,0429--2678999,辽宁省葫芦岛市国家专利技术园区高新9路,211400,葫芦岛市,210000,辽宁省,"40.737569,120.799119"
766,长春瑞乘起亚汽车销售服务有限公司,0431-81235777,长春市宽城区海尔大道与兴旺路交汇,220100,长春市,220000,吉林省,"43.984767,125.29357"
835,吉林同泽汽车销售服务有限公司,0431-81202777,吉林省长春市经济开发区东南湖大路2679号,220100,长春市,220000,吉林省,"43.859109,125.399311"
883,吉林省瑞德汽车贸易集团有限公司,0431-87036666,长春市高新技术开发区硅谷大街3900号,220100,长春市,220000,吉林省,"43.819689,125.25826"
999,长春市新鸿达汽车销售服务有限公司,0431-82761111,长春市基隆路817号,220100,长春市,220000,吉林省,"43.929883,125.28581"
996,吉林市金来汽车贸易有限公司,0432-66086666,吉林市哈达湾开发区珲春北街16号,220200,吉林市,220000,吉林省,"43.884027,126.533547"
1244,吉林市汇金车业有限公司,0432-62141111,吉林市龙潭区华丹大街588号,220200,吉林市,220000,吉林省,"43.9431140000,126.5622080000"
1176,四平市铭晟达汽车贸易有限公司,0434-6963818/6963828,吉林省四平市铁东经济开发区奋进汽车厂东行500米,220300,四平市,220000,吉林省,"43.133002,124.463007"
1218,吉林省涵博汽车销售服务有限公司,0434-6274499,吉林省四平市公主岭市新102国道999公里处涵博汽车销售服务有限公司,220300,四平市,220000,吉林省,"43.881355,125.278885"
1149,通化市鸿达汽车销售有限公司,0435-3580000,吉林省通化市东昌区环通乡长流村303国道旁,220500,通化市,220000,吉林省,"41.782925,125.919317"
1203,梅河口市广达汽车销售服务有限公司,0435-4513222,吉林省通化市梅河口市北环路长城汽贸院内,220500,通化市,220000,吉林省,"42.546488,125.69732"
1053,前郭县大为汽车销售服务有限公司,0438-2887888,吉林省松原市工业园区成吉思汉大街888号,220700,松原市,220000,吉林省,"45.1059022,124.888389"
747,白城市大为汽车销售服务有限公司,0436-5868888,吉林省白城市经济开发区洮白公路888号,220800,白城市,220000,吉林省,"45.581725,122.839222"
776,延吉起亚汽车维修服务有限公司,0433-2663012,吉林省延吉市朝阳街2568号,222400,延边朝鲜族自治州,220000,吉林省,"42.926155,129.533545"
1012,延吉中诚广丰汽车贸易有限公司,0433-2450722,延吉市长白山东路3809号,222400,延边朝鲜族自治州,220000,吉林省,"42.905392,129.587998"
884,黑龙江亿发汽车销售服务有限公司,0451-84328999,哈尔滨市道里区机场路12号,230100,哈尔滨市,230000,黑龙江省,"45.7117482,126.559267"
1060,哈尔滨庞大祥盛汽车销售服务有限公司,0451—51837555,黑龙江哈尔滨先锋路18号,230100,哈尔滨市,230000,黑龙江省,"45.780935,126.764087"
668,齐齐哈尔市尊远汽车销售服务有限公司,0452-8888296/,齐齐哈尔市龙沙区喜庆路1号,230200,齐齐哈尔市,230000,黑龙江省,"47.309315,123.975683"
1038,齐齐哈尔市东域汽车销售有限责任公司,0452-8888266,齐齐哈尔铁锋区联通大道汽贸城309-1号,230200,齐齐哈尔市,230000,黑龙江省,"47.350082,124.076433"
905,鸡西市吉顺达汽车销售有限公司,0467-6113388,黑龙江省鸡西市桥北开发区新建材广场2号,230300,鸡西市,230000,黑龙江省,"45.264829,130.94166"
748,鹤岗市荣达汽车销售有限公司,0468--3319688,鹤岗市东山区东方红乡兴华村,230400,鹤岗市,230000,黑龙江省,"47.334709,130.353337"
806,大庆中保汽车销售服务有限公司,0459-6999898,大庆市萨尔图区祥阁汽配城新兴东街10号,230600,大庆市,230000,黑龙江省,"46.569412,125.164163"
1112,大庆欧意尔石油机械设备有限公司,0459-5679999/5679666,黑龙江大庆市开发区庆新大街12号,230600,大庆市,230000,黑龙江省,"46.599791,125.054918"
907,牡丹江市凯禾汽车贸易有限公司,0453-6665444, 牡丹江市阳明开发区矿山东路西兴业路北东风悦达起亚4S店,231000,牡丹江市,230000,黑龙江省,"44.627672,129.68103"
1170,绥化市圣亚润达汽车销售服务有限公司,0455-8156868,黑龙江省绥化市经济技术开发区88号,231200,绥化市,230000,黑龙江省,"46.593237,126.993153"
727,江苏省苏舜金江汽车销售服务有限公司,025-57757188,南京市六合经济开发区龙兴路,320100,南京市,320000,江苏省,"32.314186,118.812718"
818,南京黄埔汽车销售有限责任公司,025-84866555/ 025-84815118,南京市玄武区珠江路659号,320100,南京市,320000,江苏省,"32.052026,118.820009"
830,南京金起汽车销售服务有限公司,025-86303266,南京市鼓楼区虎踞北路98号,320100,南京市,320000,江苏省,"32.084992,118.760495"
1033,江苏悦达骏驰汽车销售有限公司,025-58220108,江苏省南京市浦珠北路133号,320100,南京市,320000,江苏省,"32.11869,118.712034"
1113,南京起淳汽车销售服务有限公司,025-68817888,江苏省南京市高淳县淳溪镇汶溪路163-16（苏皖汽车城）,320100,南京市,320000,江苏省,"31.344667,118.87458"
1182,南京乐豪汽车销售服务有限公司,025-56235586,江苏省南京市溧水县经济开发区岔路口,320100,南京市,320000,江苏省,"31.689416,119.023907"
755,江阴市南华车辆服务有限公司,0510-81663100/ 0510-81663966,江阴市夏港国际汽车城1688-6号,320200,无锡市,320000,江苏省,"31.906411,120.204776"
844,无锡东方乐通汽车销售服务有限公司,0510-82120000,无锡市金城东路290号新东方汽车城B10座,320200,无锡市,320000,江苏省,"31.567865,120.410316"
927,宜兴市苏源起亚汽车销售服务有限公司,0510-87077666,宜兴市融达汽车城（104国道旁）,320200,无锡市,320000,江苏省,"31.391815,119.790029"
930,江阴新东亚汽车销售服务有限公司,0510-80622666,江苏省江阴市澄杨路9号(锡澄高速南出口处),320200,无锡市,320000,江苏省,"31.89111,120.323008"
928,徐州润东汇景汽车销售服务有限公司,0516-87778181,江苏省徐州市金山桥开发区三环东路西侧,320300,徐州市,320000,江苏省,"34.291512,117.2476"
680,常州圣大汽车有限公司,0519-82715888/ 0519-82759999,金坛市汽车城9号,320400,常州市,320000,江苏省,"31.735981,119.629653"
843,常州万事达汽车有限公司,0519-85215018,常州市新北区外环路3号,320400,常州市,320000,江苏省,"31.815971,119.96735"
1030,溧阳顺达起亚汽车销售服务有限公司,0519-87875500,溧阳市昆仑南路29号,320400,常州市,320000,江苏省,"31.429178,119.506518"
636,苏州诚国汽车销售服务有限公司,0512-66029111,苏州市吴中区甪直镇鸣市路16号,320500,苏州市,320000,江苏省,"31.287213,120.831732"
753,苏州圣雄汽车销售服务有限公司,0512-65966888,苏州市吴中区吴中经济开发区尹中南路3号,320500,苏州市,320000,江苏省,"31.236268,120.672768"
912,昆山新达汽车销售服务有限公司,0512-57061188,昆山市长江北路566号,320500,苏州市,320000,江苏省,"31.443542,120.980066"
931,张家港市凯达汽车销售服务有限公司,0512-58983666,张家港市鹿杨路1号,320500,苏州市,320000,江苏省,"31.844034,120.576998"
965,常熟市东盛汽车销售服务有限公司,0512-52830099,江苏省常熟市青墩塘路218号(汽车市场品牌区),320500,苏州市,320000,江苏省,"31.6419609,120.802343"
970,苏州丰丰汽车销售服务有限公司,0512-66901600,苏州市新区国际汽车城塔园路浩福路8号,320500,苏州市,320000,江苏省,"31.326163,120.564747"
1027,吴江市伟伟汽车销售服务有限公司,0512-63691222,吴江市平望镇梅堰社区318国道旁,320500,苏州市,320000,江苏省,"30.983272,120.584546"
1187,昆山市海悦汽车销售服务有限公司,0512-57123456,昆山中环萧林东路出口向东500米（周市汽车城内）,320500,苏州市,320000,江苏省,"31.409949,121.024486"
736,如东起成汽车销售服务有限公司,0513-84539555,如东县掘港镇南环路8号（国清寺向西380米、如东汽车城）,320600,南通市,320000,江苏省,"32.298642,121.163756"
845,南通嘉华汽车销售服务有限公司,0513-85605888,南通市城港路150号,320600,南通市,320000,江苏省,"32.040984,120.811988"
975,海门宝力汽车销售服务有限公司,0513-82336818,海门市人民西路1688号,320600,南通市,320000,江苏省,"31.89178,121.131869"
1047,南通益佳汽车销售服务有限公司,0513-87291666,如皋市如城镇惠政路888号,320600,南通市,320000,江苏省,"32.363697,120.557674"
1086,海安车行天下汽车销售有限公司,0513-80688888,海安县城东镇立发桥村20组,320600,南通市,320000,江苏省,"32.541239,120.514885"
1155,连云港悦亚汽车销售有限公司,0518-85913366,连云港经济技术开发区东方大道15号,320700,连云港市,320000,江苏省,"34.719841,119.31301"
926,淮安市新兴汽车销售维修有限公司,0517-83340018,淮安市厦门西路26号,320800,淮安市,320000,江苏省,"33.589431,119.07587"
627,江苏达维起亚汽车销售服务有限公司,0515-87188718,江苏盐城阜宁县施庄和平居委会（中国馆对面）,320900,盐城市,320000,江苏省,"33.752085,119.841378"
728,滨海悦亚汽车销售有限公司,0515-89105555,江苏省盐城市滨海县东明广场A2栋,320900,盐城市,320000,江苏省,"34.053123,119.89941"
729,江苏亚尊实业有限公司,0515-82398888,盐城市射阳县经济开发区农机五金城西侧,320900,盐城市,320000,江苏省,"33.76323,120.23205"
846,江苏悦达嘉华汽车销售服务有限公司,0515-88334599,盐城市开放大道8号,320900,盐城市,320000,江苏省,"33.371745,120.172294"
934,江苏捷翔汽车销售服务有限公司,0515-88413300,盐城市盐都区东方汽贸广场开创路2-2号,320900,盐城市,320000,江苏省,"33.335153,120.138631"
1084,江苏悦达东方汽车销售服务有限公司,0515-89850000,盐城市经济开发区希望大道99号,320900,盐城市,320000,江苏省,"33.374834,120.225304"
1136,江苏新中兴汽车销售有限公司,0515-68858488,江苏省大丰市疏港路金丰北路口,320900,盐城市,320000,江苏省,"33.225115,120.464132"
1139,江苏悦亚汽车销售服务有限公司,0515-85217888,江苏东台市城东新区永宁汽车城,320900,盐城市,320000,江苏省,"32.864726,120.424851"
1212,响水嘉成汽车销售有限公司,0515-86865938,响水县经济开发区204国道东侧、题桥北侧（昌宇汽车城）,320900,盐城市,320000,江苏省,"34.181184,119.611449"
1092,扬州市龙兴汽车销售有限公司,0514-80916888,江都市华山路606城北工业园(仙女庙中队向东200米）,321000,扬州市,320000,江苏省,"32.4577433,119.556016"
679,扬中市永达汽车销售服务有限公司,0511-88227222,扬中市新238省道新坝镇,321100,镇江市,320000,江苏省,"32.250788,119.801185"
735,句容鼎悦汽车销售服务有限公司,0511-87311222,江苏省句容市宁杭南路86号爵鼎汽车产业园,321100,镇江市,320000,江苏省,"31.933221,119.175062"
919,镇江凡达汽车销售有限公司,0511-88892378,镇江市丁卯开发区丁长路经十二路以东303号,321100,镇江市,320000,江苏省,"32.184902,119.521533"
808,泰兴市星亚汽车销售服务有限公司,0523-89771111,泰兴市东三环汽车城内,321200,泰州市,320000,江苏省,"32.205028,120.054527"
823,靖江市新悦汽车销售服务有限公司,0523-84585899,江苏省靖江市江平西路588号恒力汽车园内,321200,泰州市,320000,江苏省,"32.037759,120.243451"
1074,泰州海洋汽车销售服务有限公司,0523-86661818,泰州市寺巷经济开发区国际汽车城内,321200,泰州市,320000,江苏省,"32.424256,119.908441"
651,泗洪苏驰恒基汽车销售服务有限公司,0527-86566777,江苏省宿迁市泗洪国际汽车城东风悦达起亚4S店,321300,宿迁市,320000,江苏省,"33.443702,118.188143"
953,宿迁市良宇起亚汽车销售服务有限公司,0527-84568600,江苏宿迁市西湖路600号,321300,宿迁市,320000,江苏省,"33.94371,118.256262"
1138,沭阳县恒广汽车销售服务有限公司,0527-83691111,沭阳县永康南路与武进路路口,321300,宿迁市,320000,江苏省,"34.093958,118.805575"
842,浙江东风南方起亚汽车销售服务有限公司,0571-88292000,杭州市拱墅区石祥路463-2号,330100,杭州市,330000,浙江省,"30.337194,120.134825"
1008,杭州德龙汽车销售服务有限公司,0571-83866000,萧山市心北路与机场高速路交叉口（2号地铁线振宁路A出口）,330100,杭州市,330000,浙江省,"30.227086,120.276128"
1035,杭州正工鸿大汽车销售服务有限公司,0571-89175555,杭州市余杭区临平街道临平大道666号,330100,杭州市,330000,浙江省,"30.44271,120.283327"
1088,杭州昌炎汽车销售服务有限公司,0571-64718068,浙江省建德市新安江街道黄泥墩村（车管所旁）,330100,杭州市,330000,浙江省,"29.449113,119.277549"
1096,杭州圣大汽车有限公司,0571-86637666,浙江省杭州市江干区杭海路728-744号,330100,杭州市,330000,浙江省,"30.3029,120.267937"
1156,杭州富阳大地汽车销售有限公司,0571-23270777,富阳市新桥新路9号,330100,杭州市,330000,浙江省,"30.093349,119.944071"
613,宁波腾峰锦华汽车销售服务有限公司,57487076000,宁波市镇海区庄市街道胜隆村兆龙路北,330200,宁波市,330000,浙江省,"29.935804,121.609451"
634,宁波大港启航汽车销售服务有限公司,0574-56580000,浙江省宁波市北仑区明州西路555号,330200,宁波市,330000,浙江省,"29.932237,121.820558"
682,象山峰华汽车有限公司,0574-55866888,浙江省象山县城南高新创业园（汽车城）,330200,宁波市,330000,浙江省,"29.422698,121.898824"
839,宁波天天汽车贸易有限公司,0574-87466567,宁波市海曙区顺德路78弄78号,330200,宁波市,330000,浙江省,"29.853444,121.529071"
946,慈溪市广顺汽车销售服务有限公司,0574-63515288,浙江省慈溪市逍林镇新园村汽车城（匡堰大道往北1.5公里）,330200,宁波市,330000,浙江省,"30.180365,121.313955"
1077,余姚市东悦汽车销售服务有限公司,0574-22716999,浙江省宁波余姚市风山街道同光村,330200,宁波市,330000,浙江省,"30.0499846,121.224068"
616,乐清市红通汽车销售服务有限公司,0557-62061111,浙江省乐清市宁康东路557号,330300,温州市,330000,浙江省,"28.130356,120.99803"
909,浙江冠隆实业有限公司,0577-65320000,瑞安市塘下镇凤川路88号（104国道边）,330300,温州市,330000,浙江省,"27.847939,120.676805"
1068,苍南冠亚汽车销售服务有限公司,0577-68815555,温州苍南县建兴东路工业园区（浙闽物流中心对面）,330300,温州市,330000,浙江省,"27.537635,120.443002"
1093,温州冠特汽车销售服务有限公司,0577-56956111,温州瓯海大道428号（温州华特别克旁）,330300,温州市,330000,浙江省,"27.966637,120.667926"
1190,温州佳鑫汽车销售有限公司,0577-86660333,温州市温州大道829号,330300,温州市,330000,浙江省,"27.983104,120.739281"
741,嘉善亚升汽车销售服务有限公司,0573-89117666,浙江省嘉兴市嘉善县魏塘镇外环东路1058号,330400,嘉兴市,330000,浙江省,"30.87152,120.941528"
822,平湖市华隆汽车销售服务有限公司,0573-85119000,平湖市当湖街道长胜路1280号,330400,嘉兴市,330000,浙江省,"30.68247,121.052455"
1023,浙江华隆汽车销售服务有限公司,0573-80882222,浙江省桐乡市环城东路与振华东路振东开发区,330400,嘉兴市,330000,浙江省,"30.624644,120.586891"
1186,浙江正工鸿图汽车销售服务有限公司,0573-89701111,海宁市海宁经济开发区文苑路481号,330400,嘉兴市,330000,浙江省,"30.548244,120.686694"
625,安吉起建汽车销售服务有限公司,0572-5055323,浙江安吉浮玉中路418号,330500,湖州市,330000,浙江省,"30.636935,119.667571"
743,长兴东进汽车销售服务有限公司,0572-6586000,浙江省湖州市长兴县李家巷镇工业集中区,330500,湖州市,330000,浙江省,"30.980209,119.957473"
684,绍兴上虞锦程汽车销售服务有限公司,0575-81285555,江省绍兴市上虞区曹娥街道五星中路666号（光明村口）,330600,绍兴市,330000,浙江省,"30.032752,120.836886"
740,嵊州市联通汽车销售服务有限公司,0575-83111188,嵊州市经济开发区莲塘村--联通汽车旁,330600,绍兴市,330000,浙江省,"29.585657,120.85801"
972,绍兴菲越汽车销售服务有限公司,0575-88370011,绍兴市袍江康宁路车管所斜对面（起亚4S店）,330600,绍兴市,330000,浙江省,"30.098827,120.620083"
1159,绍兴悦泰汽车销售服务有限公司,0575-85671666,绍兴县金柯桥大道国际村对面（高速出口2公里）,330600,绍兴市,330000,浙江省,"30.125694,120.523566"
618,浦江众享汽车销售服务有限公司,0579-88191688,浦江县平七路7号（浦江中学北面）,330700,金华市,330000,浙江省,"29.447794,119.935144"
683,兰溪玮龙汽车销售服务有限公司,0579-88937777,浙江省兰溪市横山路1000号,330700,金华市,330000,浙江省,"29.229196,119.454463"
742,东阳悦辰汽车销售服务有限公司,0579-86783666,东阳市白云街道佳轮路1号,330700,金华市,330000,浙江省,"29.277909,120.21293"
840,义乌市鑫元汽车销售服务有限公司,0579-85681258,义乌市后宅汽车城,330700,金华市,330000,浙江省,"29.368498,120.056197"
924,浙江日通汽车销售有限公司,0579-89177652,金华市汽车城西九路14-2号,330700,金华市,330000,浙江省,"29.147958,119.693388"
620,江山顺龙汽车销售服务有限公司,0570-4571666,浙江省江山市双塔街道塔东村百廿秤自然村113号,330800,衢州市,330000,浙江省,"28.770883,118.682122"
951,衢州悦亚汽车销售服务有限公司,0570-8286666,衢州市浙西大道103号,330800,衢州市,330000,浙江省,"28.938757,118.903271"
619,舟山市众通汽车销售服务有限公司,0580-8217778,浙江省舟山市定海区双桥汽车城2期2号,330900,舟山市,330000,浙江省,"30.023545,122.035684"
802,台州市黄岩金泰汽车销售服务有限公司,0576-84517777,台州市黄岩北城街道五里牌村,331000,台州市,330000,浙江省,"28.670373,121.255407"
841,台州市得意达汽车销售服务有限公司,0576-82693888,台州市路桥区峰江十份(104国道旁),331000,台州市,330000,浙江省,"28.552664,121.394456"
1061,台州台运韩亚汽车销售服务有限公司,0576-85127711,浙江省临海市江南大道595号,331000,台州市,330000,浙江省,"28.821293,121.149588"
847,安徽省先驱汽车有限公司,0551-64288888,合肥市双七路18号(安徽国际汽车城),340100,合肥市,340000,安徽省,"31.890589,117.342417"
1109,安徽安天迪凯汽车销售服务有限公司,0551-5118080,安徽省合肥市包河区长春街与长白山路交口,340100,合肥市,340000,安徽省,"31.805096,117.349697"
1188,安徽悦莱汽车销售服务有限公司,0551-68568166,合肥市长江西路名车广场 新华夏大厦1288-1号,340100,合肥市,340000,安徽省,"31.860384,117.119068"
816,芜湖市顺易汽车贸易有限公司,0553－3867171,芜湖市鲁港高新技术产业开发区长江南路86号,340200,芜湖市,340000,安徽省,"31.275616,118.357715"
652,蚌埠福顺汽车贸易有限公司,0552-3750222,蚌埠市迎宾大道国际汽车城北金和路15号,340300,蚌埠市,340000,安徽省,"32.872963,117.316889"
